날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2022-06-14,103.924,102.132,118.68,108.699,101.691,110.296,118.739,108.015,99.509,84.846,82.945,89.752,74.668,63.989,53.339,43.017,29.845,27.462,21.274,20.364,9.938,6.156,2.101,1.386
2022-06-15,2.611,4.578,5.652,7.121,10.928,16.688,18.583,18.639,32.114,51.065,42.598,31.297,22.916,22.795,32.109,31.709,28.796,13.587,10.452,11.515,9.333,7.018,6.74,4.478
2022-06-16,4.773,7.295,7.313,11.394,8.983,3.287,1.271,0.582,1.016,0.816,4.946,10.452,8.281,1.455,1.484,2.269,3.937,9.04,12.668,29.311,48.977,46.799,47.594,60.124
2022-06-17,67.029,65.046,66.007,67.932,55.212,29.214,9.33,8.022,11.029,11.851,12.365,8.402,2.196,25.213,65.972,70.413,65.652,47.613,44.362,37.911,40.304,28.842,6.992,4.414
2022-06-18,4.086,1.75,2.326,0.451,0.056,0.115,0.077,0.05,0.436,4.901,15.008,36.085,34.73,29.76,32.033,43.275,57.061,46.603,41.853,47.809,47.006,32.471,23.317,18.199
2022-06-19,10.812,2.694,4.27,0.667,2.619,6.401,11.86,15.592,20.711,18.124,33.048,23.024,29.027,18.904,17.72,14.298,9.054,7.881,4.226,4.209,1.24,0.364,0.141,0.394
2022-06-20,0.497,0.048,0.457,1.314,0.364,0.049,0.445,0.289,0.134,0.072,0.147,0.474,1.697,1.103,3.941,7.737,16.954,10.66,8.403,8.892,6.678,5.905,7.006,5.813
2022-06-21,9.974,21.751,25.506,15.77,30.014,38.989,74.479,88.191,79.618,70.842,62.175,53.98,42.302,29.539,20.23,13.778,12.818,7.642,4.719,0.458,0.036,0.184,0.514,7.698
2022-06-22,13.887,15.051,8.684,2.148,1.703,20.128,31.003,17.386,15.287,25.701,15.979,10.991,15.181,18.457,12.943,11.687,31.788,23.869,21.575,27.615,31.631,45.553,43.051,59.305
2022-06-23,57.669,53.733,60.8,82.029,63.185,65.483,77.986,67.655,79.704,96.108,102.647,106.001,112.357,129.556,150.822,129.542,137.293,131.163,142.281,132.154,134.466,148.308,126.419,147.526
2022-06-24,188.143,196.661,100.287,55.293,74.311,77.399,108.123,96.906,83.963,76.297,57.3,20.638,51.184,38.66,26.959,53.545,92.533,77.809,31.319,11.749,10.203,12.867,6.308,7.238
2022-06-25,9.549,7.87,17.373,18.004,65.179,85.401,89.081,27.236,68.891,116.752,139.476,101.141,124.984,88.371,61.535,67.135,124.871,125.326,74.266,91.299,144.867,135.577,121.244,93.305
2022-06-26,87.717,97.643,94.876,117.324,122.068,121.592,147.762,174.642,163.024,125.906,128.639,150.234,146.263,123.309,94.125,99.105,148.83,143.142,126.136,105.334,120.116,114.46,134.899,175.274
2022-06-27,183.066,196.068,193.177,180.153,178.714,155.813,147.227,123.633,161.903,150.95,177.108,198.092,206.964,209.343,210.286,194.042,178.684,166.503,155.929,171.259,179.835,191.037,179.199,157.852
2022-06-28,160.227,172.146,156.908,162.401,137.06,139.571,141.36,138.529,157.84,192.976,175.865,174.341,166.173,154.393,164.807,189.588,206.385,207.886,195.787,182.986,181.03,188.234,177.043,158.24
2022-06-29,154.904,145.874,170.813,177.557,178.302,158.836,157.667,163.36,166.114,152.443,138.322,163.853,172.325,178.153,186.434,178.113,177.976,156.412,165.23,150.513,170.395,169.559,152.815,154.355
2022-06-30,144.695,147.968,160.93,141.736,118.8,117.437,105.159,120.561,112.551,135.431,136.906,139.178,121.091,89.105,95.402,97.841,91.665,78.416,47.125,46.089,48.239,48.318,47.639,29.565
2022-07-01,24.463,39.816,48.426,48.096,61.212,58.896,25.087,15.128,38.787,52.354,62.709,76.97,76.659,58.801,51.928,37.299,18.591,4.645,1.278,4.837,18.162,14.568,25.677,33.843
2022-07-02,15.16,10.675,13.766,8.833,3.112,0.996,4.302,2.109,2.333,1.902,5.474,5.891,9.404,8.171,8.386,9.73,8.638,5.077,3.847,3.298,3.99,3.92,4.213,7.745
2022-07-03,9.018,4.706,3.225,3.354,1.789,3.299,4.081,2.907,8.942,11.315,14.322,22.429,41.33,52.348,54.813,52.816,42.2,34.649,28.522,37.31,23.924,19.983,45.41,62.145
2022-07-04,37.317,29.049,25.25,23.276,24.37,31.08,27.315,18.271,25.543,35.885,30.283,27.769,26.023,30.314,28.032,23.766,18.514,12.135,21.642,23.096,5.691,1.68,3.285,5.49
2022-07-05,8.316,5.51,7.901,14.941,11.265,1.308,1.69,0.867,0.075,0.216,0.063,0.203,0.847,6.431,10.683,6.822,11.884,11.45,8.425,7.088,14.098,15.185,13.705,19.717
2022-07-06,25.658,39.577,43.16,36.718,34.782,35.438,51.41,63.819,58.179,51.938,68.905,89.795,82.779,75.03,64.401,76.39,82.419,79.345,70.589,71.41,83.475,106.449,117.052,103.132
2022-07-07,111.994,123.621,118.895,97.025,77.856,80.752,99.728,99.568,106.698,113.469,136.371,152.446,145.361,143.112,139.476,104.961,88.47,73.258,62.378,62.517,61.618,62.841,53.015,48.197
2022-07-08,55.255,56.302,61.507,56.978,35.826,36.964,28.199,25.24,25.408,22.921,17.41,10.122,2.48,2.1,2.235,2.624,1.164,5.639,8.39,5.681,3.861,7.079,9.427,8.99
2022-07-09,25.318,50.748,31.189,39.174,33.463,32.123,33.911,52.281,65.788,77.88,77.687,69.38,54.212,48.987,57.465,56.919,46.656,22.5,9.184,4.852,10.107,6.694,6.617,10.893
2022-07-10,23.991,12.089,5.035,1.491,0.269,0.167,0.316,0.264,1.777,1.435,3.337,7.39,9.148,12.07,22.869,25.556,37.55,37.296,26.392,18.649,19.471,31.995,34.871,42.775
2022-07-11,57.245,55.722,64.668,53.51,43.404,12.549,21.305,27.448,17.036,6.837,9.255,13.351,5.111,4.482,6.528,2.754,1.198,0.927,0.247,0.055,0.029,0.218,0.294,1.699
2022-07-12,5.169,5.05,5.97,3.911,2.019,0.07,0.346,1.867,4.359,4.817,3.059,4.553,11.188,15.94,15.123,21.04,25.972,28.427,27.751,30.246,38.3,38.589,45.215,48.748
2022-07-13,51.089,33.105,42.368,38.672,24.039,29.941,33.063,24.099,20.018,17.816,31.614,36.555,38.88,64.09,73.988,48.53,56.026,52.851,32.32,38.34,49.337,75.546,82.596,85.184
2022-07-14,75.998,73.478,71.704,71.349,82.15,76.33,66.024,28.227,37.318,27.839,16.114,10.162,10.378,24.952,43.256,42.736,34.745,52.344,35.191,17.745,14.149,10.878,12.278,10.784
2022-07-15,6.336,8.661,10.166,5.317,2.935,1.217,0.72,0.248,0.059,0.906,0.67,0.99,12.042,26.967,22.594,11.795,7.528,2.493,7.957,13.398,9.411,28.197,61.152,56.343
2022-07-16,97.995,109.047,96.192,94.328,80.385,73.962,73.561,57.728,49.966,39.975,36.509,34.009,25.232,21.29,21.819,21.594,17,24.779,26.047,36.014,36.963,39.409,36.502,24.08
2022-07-17,15.7,17.98,19.193,11.597,10.391,7.866,12.639,17.338,20.318,20.908,23.47,5.908,0.307,1.546,3.07,1.352,1.248,5.408,17.335,44.993,68.375,63.683,81.267,78.358
2022-07-18,80.24,102.967,133.133,108.975,90.896,98.982,125.756,136.947,144.599,150.311,121.244,92.341,63.936,64.668,58.978,57.875,52.589,54.464,53.801,58.914,67.142,64.511,55.547,50.79
2022-07-19,57.93,71.173,74.349,41.97,27.706,43.261,71.053,72.565,70.74,89.769,95.65,64.351,58.629,38.198,22.463,20.259,11.057,3.159,0.905,1.678,1.065,0.293,0.588,0.267
2022-07-20,0.186,0.067,0.059,0.048,0.285,1.995,4.396,2.182,0.122,0.429,1.949,0.868,1.452,0.07,0.313,2.723,3.567,3.081,9.944,15.365,27.421,52.907,65.889,65.434
2022-07-21,30.98,21.395,22.083,33.279,61.025,86.439,116.803,104.972,102.368,126.955,154.374,161.535,154.202,136.353,132.046,145.477,165.079,137.075,135.634,109.777,104.688,86.005,81.675,55.423
2022-07-22,23.934,33.755,26.048,32.116,46.864,26.512,27.924,20.776,28.528,32.451,36.515,35.739,37.409,38.981,53.574,49.165,41.504,37.272,24.447,18.986,9.38,4.268,1.902,1.271
2022-07-23,1.119,0.251,0.146,0.069,0.466,0.405,0.54,0.818,1.916,6.985,13.348,18.607,21.301,30.385,35.091,51.264,82.182,96.314,111.141,137.723,150.159,155.121,164.67,160.497
2022-07-24,121.469,113.407,66.388,67.213,42.215,19.274,30.013,37.196,45.673,57.281,61.52,63.741,62.872,69.564,64.962,50.094,32.13,25.863,26.955,22.012,18.039,19.136,16.366,11.18
2022-07-25,8.421,9.105,10.216,8.378,5.952,4.698,6.755,8.885,1.948,2.118,4.041,7.331,11.143,10.245,6.922,10.28,10.873,9.806,5.807,2.22,1.976,5.33,6.843,7.484
2022-07-26,3.954,0.778,0.291,0.147,0.046,0.305,1.97,2.064,0.551,1.626,1.69,2.788,9.113,13.266,11.868,12.529,7.157,9.247,8.18,9.648,10.39,12.131,16.975,20.034
2022-07-27,18.221,15.489,14.303,19.332,19.596,6.391,6.183,4.535,9.512,15.285,20.594,22.862,31.251,29.469,23.556,22.006,22.919,20.618,19.371,19.933,16.083,21.019,22.261,11.913
2022-07-28,3.7,4.167,7.063,7.638,8.144,9.177,9.29,7.993,12.093,18.831,18.755,20.734,33.704,48.986,48.95,63.489,56.213,46.52,32.312,18.619,12.629,12.393,18.959,22.661
2022-07-29,21.585,27.96,19.612,10.373,9.293,8.918,20.086,28.05,17.461,15.788,27.465,26.263,39.438,48.612,46.917,36.583,37.53,31.352,21.964,21.509,12.804,12.285,15.653,22.983
2022-07-30,41.604,49.509,56.817,54.204,74.753,99.04,111.374,113.861,120.134,134.052,142.76,129.748,137.875,100.501,122.542,123.771,128.282,120.974,129.988,147.479,150.036,153.084,141.658,113.721
2022-07-31,136.174,113.967,147.007,145.537,133.578,121.162,132.462,141.122,125.212,145.337,133.276,192.004,197.756,197.211,191.693,193.724,187.601,187.116,173.764,171.567,183.99,172.506,166.9,174.625
2022-08-01,169.789,167.043,151.498,126.355,111.256,138.327,117.005,119.372,124.693,111.094,142.956,133.405,85.855,73.362,56.547,73.809,66.121,68.795,72.108,95.297,94.995,93.279,107.348,101.781
2022-08-02,93.895,101.368,110.405,105.118,91.642,72.126,85.564,87.233,73.82,48.205,37.873,62.723,59.508,44.747,41.242,38.886,48.504,39.125,31.987,38.107,51.96,45.017,38.96,50.241
2022-08-03,56.187,65.835,45.571,42.414,33.59,28.646,23.309,15.673,15.872,17.62,22.99,29.188,28.158,22.848,22.721,25.838,23.117,21.804,14.921,10.899,8.856,15.659,17.695,15.48
2022-08-04,14.265,15.595,12.117,14.382,14.7,15.728,7.707,1.757,2.137,4.225,4.765,2.926,4.519,2.934,3.744,5.289,4.224,2.514,3.877,5.031,5.791,15.219,28.091,34.481
2022-08-05,28.149,32.509,34.046,41.005,42.534,43.011,60.034,44.879,46.18,22.133,6.668,13.031,15.016,19.03,23.939,27.176,27.251,19.852,17.18,22.97,18.889,8.119,16.924,27.455
2022-08-06,15.703,10.051,6.359,8.946,8.718,2.336,3.883,1.261,1.008,1.161,3.992,6.854,6.461,5.012,5.886,5.987,4.49,4.544,7.28,5.748,9.904,17.426,15.777,23.574
2022-08-07,25.506,27.161,40.612,17.754,8.071,6.741,10.38,16.637,26.976,36.895,47.887,68.722,82.62,89.046,85.596,78.734,74.954,57.93,40.265,39.703,41.259,44.174,49.978,56.085
2022-08-08,52.855,60.815,78.424,85.919,62.161,75.814,75.318,67.433,68.764,83.362,93.137,93.452,95.664,96.076,86.092,86.795,70.544,67.22,57.741,55.583,55.617,67.775,80.874,75.752
2022-08-09,74.443,80.693,70.647,57.118,50.01,44.16,48.754,46.288,42.64,51.07,43.94,47.439,60.008,67.392,55.674,49.596,49.278,48.048,47.805,41.821,64.182,79.25,80.277,80.033
2022-08-10,91.857,83.095,68.852,63.279,52.544,46.861,48.093,43.574,41.997,44.883,52.862,40.03,34.653,38.865,47.281,51.469,54.385,61.741,50.243,35.959,32.11,31.638,49.506,61.066
2022-08-11,60.561,60.855,48.317,55.925,56.072,63.497,74.653,76.856,81.961,90.033,67.925,84.242,82.222,86.014,81.314,74.686,52.176,28.376,21.674,34.748,34.711,16.919,12.664,16.247
2022-08-12,27.956,32.879,42.604,52.305,50.266,37.253,18.833,8.299,21.956,35.106,39.189,29.541,3.467,2.759,0.997,2.058,1.833,1.82,3.021,4.822,3.638,2.215,1.673,0.415
2022-08-13,0.304,1.34,1.976,3.247,7.041,15.384,13.378,9.898,12.02,30.232,31.89,30.419,37.975,54.907,62.534,46.245,31.344,31.73,35.709,51.341,67.553,66.294,39.692,51.122
2022-08-14,83.555,86.557,93.973,93.3,98.954,102.929,79.235,64.628,55.42,45.822,60.606,59.86,56.04,76.224,76.365,67.514,56.352,47.072,45.143,49.253,60.364,77.829,85.985,81.694
2022-08-15,95.845,103.075,92.562,93.656,92.024,97.03,80.605,75.667,90.765,104.705,105.11,107.598,109.084,112.934,115.858,120.206,118.361,112.927,132.08,139.623,120.883,120.766,126.351,115.108
2022-08-16,106.723,123.682,127.413,129.732,129.549,110.087,109.737,116.567,99.24,81.276,82.051,100.355,102.517,96.671,105.604,93.282,85.292,97.348,98.266,81.484,61.157,37.257,35.464,72.986
2022-08-17,87.258,100.638,114.772,112.114,111.665,126.279,92.433,40.581,34.925,24.94,21.68,24.158,11.279,11.02,2.525,0.939,0.075,0.274,1.716,1.723,2.858,11.156,27.142,39.136
2022-08-18,48.47,39.439,40.724,35.544,29.235,35.647,35.977,22.19,12.631,13.43,4.272,0.699,1.405,0.944,4,4.781,2.179,1.543,0.633,0.475,1.956,8.454,7.347,5.321
2022-08-19,4.857,4.091,8.642,13.372,21.483,28.189,24.86,33.333,45.522,60.256,76.629,85.089,84.052,96.19,103.476,99.447,81.967,89.303,66.454,76.101,83.25,88.198,79.975,88.462
2022-08-20,89.565,85.955,74.969,77.39,62.11,24.419,30.107,26.317,11.269,7.667,4.769,5.562,4.448,26.661,21.201,4.705,1.489,0.549,4.602,10.17,14.092,12.465,22.364,46.477
2022-08-21,66.373,47.842,36.517,35.958,27.776,25.834,31.421,15.542,14.46,8.022,6.015,7.564,12.432,20.01,22.17,24.822,11.766,9.913,3.902,2.127,0.429,0.376,0.336,0.072
2022-08-22,0.439,1.439,0.444,3.16,1.774,0.181,0.069,0.246,0.182,0.27,1.181,4.038,8.714,9.719,10.005,4.928,4.074,6.515,5.479,1.664,6.902,19.483,18.622,27.099
2022-08-23,25.628,20.877,20.225,12.33,9.03,10.949,10.791,9.829,3.616,1.351,1.32,2.091,3.395,7.563,8.757,8.196,3.658,0.748,0.205,0.037,0.041,0.047,0.077,1.243
2022-08-24,7.994,19.992,7.429,9.492,14.942,31.911,23.982,23.497,51.592,63.55,66.928,63.391,74.004,55.634,49.199,57.225,34.529,24.733,31.497,24.069,10.341,1.994,3.639,3.581
2022-08-25,6.748,9.282,5.377,4.782,7.82,13.652,21.632,12.526,9.398,18.077,21.239,15.666,14.513,8.806,8.94,9.511,13.662,21.47,36.506,24.307,30.72,32.013,29.122,42.057
2022-08-26,38.326,36.537,45.595,36.879,14.596,30.498,60.32,46.889,46.421,39.196,31.313,27.937,19.816,25.421,14.33,3.908,6.8,11.36,11.013,24.631,32.926,30.581,38.517,60.885
2022-08-27,65.683,58.441,61.981,48.797,41.14,47.159,84.789,52.732,25.023,32.704,29.919,30.236,30.024,32.274,33.769,46.082,54.544,67.856,80.227,113.794,158.298,157.05,154.241,141.405
2022-08-28,157.696,152.674,128.037,100.007,63.613,53.917,31.034,30.107,33.54,37.644,39.991,53.753,73.124,77.892,70.014,54.59,50.367,43.043,24.018,26.95,30.944,33.351,29.586,28.113
2022-08-29,18.909,14.024,6.739,3.475,0.499,6.453,10.735,15.468,22.41,23.498,19.375,18.502,18.249,22.498,27.497,22.037,16.578,12.233,10.145,2.423,0.128,0.339,2.356,9.85
2022-08-30,9.531,3.792,7.61,9.211,14.349,14.214,16.545,11.468,4.136,5.447,10.638,22.95,14.841,10.701,15.547,7.563,4.243,5.579,0.092,0.14,0.342,0.077,0.192,0.394
2022-08-31,2.185,3.44,5.574,8.793,19.785,52.616,79.694,69.206,85.471,74.436,122.611,137.801,90.68,102.467,106.355,98.51,95.664,103.808,99.597,84.871,87.928,102.303,100.483,87.622
2022-09-01,98.317,78.024,41.797,50.117,46.422,48.241,59.267,57.563,62.98,51.862,61.119,76.771,74.766,50.262,72.285,66.3,52.631,88.097,76.356,70.775,96.025,100.389,85.784,86.725
2022-09-02,85.773,79.974,96.254,107.836,111.515,109.359,82.346,100.899,116.32,109.021,95.89,101.22,107.681,81.281,97.711,80.411,63.462,68.229,66.861,56.949,93.359,84.624,91.063,71.896
2022-09-03,59.019,80.967,79.404,77.52,74.781,76.56,90.198,107.364,104.202,116.358,102.943,108.248,126.587,113.816,79.082,78.227,92.751,83.334,91.647,66.265,44.874,37.755,63.32,87.488
2022-09-04,74.974,67.582,65.879,51.751,60.017,71.096,45.635,41.322,60.226,85.336,73.212,59.68,72.358,86.328,74.987,19.981,24.822,54.263,44.961,18.467,48.489,63.202,79.661,93.998
2022-09-05,97.956,116.465,139.233,151.721,158.587,169.475,173.028,182.415,190.622,194.177,199.503,180.047,167.479,162.607,169.488,168.303,166.352,156.338,138.223,158.329,147.55,74.121,63.506,56.566
2022-09-06,40.136,14.438,11.636,15.898,28.803,32.701,75.28,81.859,96.573,129.656,158.007,117.929,50.031,59.721,56.594,75.092,144.981,164.068,170.902,164.143,116.14,89.289,78.771,47.294
2022-09-07,52.88,44.525,39.72,46.978,36.585,33.173,32.512,28.124,19.681,16.47,18.724,4.764,4.797,12.468,28.687,36.406,30.819,20.604,46.136,67.596,52.89,57.995,60.176,62.182
2022-09-08,47.089,54.389,45.193,37.292,25.723,19.259,11.633,10.759,17.224,19.498,24.006,28.287,32.752,25.408,25.566,28.243,35.128,32.337,27.749,19.442,23.605,20.753,33.727,36.048
2022-09-09,23.931,21.196,19.944,21.541,24.173,26.763,28.549,24.675,26.808,45.963,55.017,48.029,48.384,37.347,39.141,40.605,40.4,40.178,38.614,46.804,36.492,43.321,54.285,54.582
2022-09-10,46.861,50.833,53.036,60.524,71.815,66.319,60.469,62.556,78.473,72.867,52.819,48.623,52.681,37.935,35.92,45.958,61.559,66.435,77.92,87.604,80.401,65.701,57.93,55.585
2022-09-11,53.393,45.031,28.847,22.476,19.348,18.124,24.637,32.901,38.576,29.623,33.632,40.903,37.006,31.667,25.898,22.106,17.395,17.802,14.96,8.569,6.056,2.474,4.728,6.903
2022-09-12,7.834,5.181,8.101,13.026,17.174,18.457,31.94,37.477,33.567,30.076,28.555,19.16,17.58,21.18,43.336,55.511,55.015,44.659,26.725,28.137,26.996,34.77,59.112,63.01
2022-09-13,43.976,50.393,83.32,105.814,95.99,84.403,90.354,107.456,115.873,112.675,83.217,77.915,81.6,108.727,111.736,128.615,153.421,154.608,165.319,141.107,146.48,160.385,150.165,143.816
2022-09-14,139.327,134.284,133.795,132.648,131.279,136.092,141.033,138.659,127.077,140.143,153.611,153.47,158.676,152.629,145.301,144.306,132.919,132.704,146.064,148.904,147.005,149.147,148.291,146.538
2022-09-15,142.372,128.487,128.436,127.742,127.825,117.641,127.848,140.083,143.852,150.904,143.644,137.922,146.035,141.667,144.075,120.465,124.18,103.212,126.002,114.059,111.356,115.966,115.332,114.582
2022-09-16,112.561,96.642,69.334,59.904,51.185,33.576,27.155,34.363,39.738,40.395,51.059,55.443,61.992,62.904,59.483,44.296,32.464,26.308,15.806,8.899,3.916,3.227,3.664,2.448
2022-09-17,0.768,0.712,5.377,11.886,15.806,29.253,33.428,34.67,43.178,47.465,60.868,73.563,76.11,61.493,60.432,53.851,59.311,71.08,75.312,71.341,71.341,72.78,65.211,63.51
2022-09-18,73.649,80.396,86.2,98.308,96.838,100.28,88.031,94.582,99.09,98.339,85.622,42.405,24.622,75.467,144.083,157.377,153.66,128.747,140.143,137.34,162.163,188.652,200.729,208.322
2022-09-19,215.13,212.245,202.423,206.064,198.962,198.726,198.488,193.222,203.525,208.206,198.36,189.111,143.852,120.141,134.204,178.058,187.435,208.303,202.181,200.352,195.606,201.449,194.608,188.199
2022-09-20,166.349,173.967,145.21,95.733,59.762,29.494,36.952,66.082,91.792,95.052,110.007,93.787,80.159,100.636,97.502,89.81,72.189,31.661,22.567,17.396,11.195,8.706,6.274,4.702
2022-09-21,5.397,10.148,11.669,14.793,17.847,24.612,31.895,37.074,46.282,62.1,63.641,67.445,67.631,63.512,72.839,67.195,77.088,82.643,77.257,76.854,74.049,67.032,59.238,66.042
2022-09-22,52.49,46.708,38.493,39.12,38.317,29.838,31.491,28.722,27.618,26.527,29.752,32.553,27.965,27.797,21.773,21.748,20.979,20.832,18.049,14.209,11.835,7.448,4.686,6.391
2022-09-23,3.179,3.591,1.827,2.169,8.698,12.191,21.499,22.104,12.234,28.59,45.667,57.866,86.822,92.064,107.839,138.344,124.896,142.753,157.31,145.184,169.694,197.584,191.875,173.4
2022-09-24,182.568,169.936,165.751,162.97,163.869,163.103,166.311,161.134,145.438,72.357,25.763,17.866,15.757,6.945,26.966,46.752,31.914,39.627,42.854,56.754,58.064,55.395,47.555,44.374
2022-09-25,32.946,23.705,25.447,18.66,16.785,9.542,4.984,5.933,5.739,12.779,17.37,16.594,24.03,27.362,26.823,22.841,22.616,21.708,20.843,15.344,13.709,8.589,11.014,13.662
2022-09-26,11.343,4.114,5.667,8.031,8.556,9.372,11.561,9.412,6.481,10.62,9.916,7.535,7.798,9.388,8.297,7.667,11.412,14.694,17.196,21.489,15.152,17.103,15.356,12.402
2022-09-27,23.183,7.493,32.09,19.89,27.784,17.487,28.56,21.218,8.484,8.718,6.22,13.59,19.255,17.913,13.285,8.802,7.596,3.694,0.824,0.991,0.152,0.269,0.524,0.146
2022-09-28,0.27,3.518,6.926,6.159,8.122,10.546,10.906,6.561,6.752,4.699,5.961,9.45,7.591,3.167,3.835,4.189,2.856,0.479,1.129,0.262,0.114,0.042,0.03,0.029
2022-09-29,0.676,2.629,7.959,0.685,0.739,4.255,3.145,3.877,7.854,3.516,2.113,2.508,4.024,6.517,8.301,7.312,5.24,3.775,6.665,4.905,3.287,2.066,1.555,0.753
2022-09-30,0.703,0.847,1.339,0.61,0.834,1.5,1.763,1.245,0.031,0.044,0.1,0.294,1.281,1.093,0.609,0.186,0.14,0.099,0.035,0.055,0.041,0.079,0.318,0.11
2022-10-01,0.154,0.087,0.068,0.037,0.029,0.032,0.345,0.182,0.036,0.042,0.046,0.053,1.564,0.449,1.244,1.173,1.549,0.866,0.994,3.799,6.77,8.655,10.745,8.798
2022-10-02,8.662,9.361,12.962,15.495,18.109,18.147,18.945,26.276,28.955,27.312,38.779,54.133,74.505,75.888,81.761,95.011,99.617,90.128,82.972,80.547,71.498,74.288,80.74,93.113
2022-10-03,99.217,124.482,83.606,71.524,75.754,83.832,89.655,82.694,82.561,80.699,79.076,86.04,73.324,89.453,132.372,109.124,90.923,101.292,110.163,117.763,136.523,148.355,130.315,157.147
2022-10-04,158.421,156.398,141.866,140.357,161.329,148.901,102.913,90.917,113.039,52.274,23.126,80.785,148.215,178.234,197.246,197.23,197.397,210.018,213.809,211.341,200.465,190.896,145.321,185.091
2022-10-05,183.717,174.155,176.544,169.724,163.705,159.903,123.811,123.65,148.61,131.819,32.827,26.612,21.118,64.882,98.31,83.312,61.256,75.274,72.145,88.74,78.053,86.02,71.126,92.557
2022-10-06,105.096,96.644,77.308,107.042,119.339,125.246,114.073,85.581,79.893,73.063,45.39,44.067,36.246,34.402,40.141,44.151,55.911,28.76,37.073,49.643,56.531,52.96,81.205,103.637
2022-10-07,77.576,96.772,155.654,198.012,172.855,162.347,146.088,113.786,132.444,126.755,104.159,115.31,56.611,21.84,48.403,90.614,152.707,171.63,141.831,144.848,113.789,93.617,90.895,58.064
2022-10-08,53.984,61.097,47.145,47.894,35.697,30.933,51.117,79.067,86.758,87.502,85.314,96.652,112.602,89.359,77.61,90.854,90.57,95.038,93.264,84.977,75.579,59.788,55.168,49.974
2022-10-09,43.257,44.182,40.794,41.123,34.107,34.018,34.022,42.041,47.116,23.936,6.698,8.793,12.672,6.208,5.139,7.032,9.7,17.732,102.139,198.987,220.442,200.967,217.658,220.843
2022-10-10,194.348,180.6,183.992,210.599,193.701,197.629,179.078,164.045,130.969,100.822,50.781,43.465,32.818,30.594,92.197,108.294,141.158,142.842,127.524,175.376,196.741,186.32,150.257,156.04
2022-10-11,164.937,167.775,186.478,208.139,219.325,211.634,208.587,180.171,157.516,144.591,90.768,25.185,18.33,12.569,37.887,121.581,174.772,171.938,167.27,160.8,134.169,97.164,72.443,62.885
2022-10-12,52.123,58.295,68.254,66.271,44.553,37.152,34.227,29.251,23.691,36.881,40.864,20.578,11.729,9.121,18.466,38.523,43.011,42.801,49.51,61.256,64.73,70.752,64.14,63.576
